case_id,faa_ors,faa_asn,usgs_pr_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat
3025452,06-020006,2007-AWP-2476-OE,2451,CA,Kern County,6029,Alite Wind Farm,2008,8,24,Vestas,V90-3.0,3000,80,90,6361.73,125,3,3,1/1/2012,NAIP,-118.34489,35.030895
3025450,06-003250,2007-AWP-2427-OE,2509,CA,Kern County,6029,Alite Wind Farm,2008,8,24,Vestas,V90-3.0,3000,80,90,6361.73,125,3,3,1/1/2012,NAIP,-118.33689,35.037193
3025448,06-003248,2007-AWP-2425-OE,2497,CA,Kern County,6029,Alite Wind Farm,2008,8,24,Vestas,V90-3.0,3000,80,90,6361.73,125,3,3,1/1/2012,NAIP,-118.33999,35.035995
3028702,06-020198,2008-WTW-4953-OE,13215,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76439,38.165195
3028692,06-020192,2008-WTW-4943-OE,13298,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,1/1/2012,NAIP,-121.80249,38.179794
3029496,06-020298,2008-WTW-7842-OE,13310,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,1/1/2012,NAIP,-121.87498,38.189896
3028701,06-020197,2008-WTW-4952-OE,13227,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76629,38.167095
3029522,06-020332,2008-WTW-7868-OE,13103,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,1/1/2012,NAIP,-121.75079,38.141895
3028706,06-020292,2008-WTW-4957-OE,13082,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.75159,38.137695
3029521,06-020316,2008-WTW-7867-OE,13166,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76619,38.156296
3028700,06-020196,2008-WTW-4951-OE,13207,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76999,38.163994
3029528,06-020333,2008-WTW-7874-OE,13109,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76729,38.143795
3028691,06-020201,2008-WTW-4942-OE,13299,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,1/1/2012,NAIP,-121.81258,38.179893
3029511,06-020310,2008-WTW-7857-OE,13161,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.75579,38.155495
3028680,06-020185,2008-WTW-4931-OE,13306,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,1/1/2012,NAIP,-121.85809,38.185696
3029536,06-020337,2008-WTW-7882-OE,13063,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76398,38.132793
3029501,06-020300,2008-WTW-7847-OE,13284,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.78349,38.178795
3071186,06-020311,2008-WTW-7851-OE,13229,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,8/19/2017,Digital Globe,-121.78336,38.167213
3029535,06-020308,2008-WTW-7881-OE,13068,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.75989,38.133995
3029529,06-020305,2008-WTW-7875-OE,13102,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,1/1/2012,NAIP,-121.77428,38.141796
3028686,06-020188,2008-WTW-4937-OE,13286,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,1/1/2012,NAIP,-121.83169,38.179195
3028687,06-020189,2008-WTW-4938-OE,13276,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,1/1/2012,NAIP,-121.82989,38.175896
3028690,06-020210,2008-WTW-4941-OE,13300,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,1/1/2012,NAIP,-121.81779,38.179893
3028696,06-020212,2008-WTW-4947-OE,13244,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.77469,38.170094
3028699,06-020195,2008-WTW-4950-OE,13234,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76999,38.167995
3028705,06-020294,2008-WTW-4956-OE,13125,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76459,38.147694
3029513,06-020303,2008-WTW-7859-OE,13133,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.75758,38.150696
3071185,06-020323,2008-WTW-7850-OE,13241,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,8/19/2017,Digital Globe,-121.78306,38.169727
3029532,06-020336,2008-WTW-7878-OE,13085,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76419,38.137997
3029517,06-020328,2008-WTW-7863-OE,13117,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76208,38.145393
3029523,06-020312,2008-WTW-7869-OE,13098,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,1/1/2012,NAIP,-121.74638,38.141296
3029497,06-020296,2008-WTW-7843-OE,13311,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,1/1/2012,NAIP,-121.86668,38.191093
3029512,06-020330,2008-WTW-7858-OE,13144,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.75799,38.153194
3029531,06-020329,2008-WTW-7877-OE,13094,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76749,38.140095
3029525,06-020334,2008-WTW-7871-OE,13128,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.77229,38.148895
3029519,06-020325,2008-WTW-7865-OE,13146,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76809,38.153397
3028703,06-020199,2008-WTW-4954-OE,13205,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76028,38.163795
3029515,06-020302,2008-WTW-7861-OE,13113,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.75829,38.145195
3029520,06-020306,2008-WTW-7866-OE,13168,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76979,38.156796
3028685,06-020209,2008-WTW-4936-OE,13278,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,1/1/2012,NAIP,-121.83469,38.176395
3029514,06-020322,2008-WTW-7860-OE,13126,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.75859,38.148094
3028698,06-020194,2008-WTW-4949-OE,13247,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.77048,38.170593
3028677,06-020204,2008-WTW-4928-OE,13312,CA,Solano County,6095,Shiloh II,2009,33,66,REpower,MM92,2000,68.5,92.5,6720.06,114.6,2,3,1/1/2012,NAIP,-121.86948,38.192894
3029510,06-020326,2008-WTW-7856-OE,13178,CA,Solano County,6095,Shiloh II,2009,42,84,REpower,MM92,2000,80,92.5,6720.06,126.2,3,3,1/1/2012,NAIP,-121.76279,38.158295
